Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.9378368696766699,0.015920792623997447,0.5982375811888072,0.5293819074640552,20.91214811574403,0.6130106915095274
2,1.0016354326145378,0.010480513418104477,0.3057801552851751,0.30455792749036226,21.48507675863078,0.6405356139295242
3,1.0000007577856145,0.009748787979210565,2.220522598332117e-06,2.801089972009012e-06,22.377647365684506,0.655554780960083
4,1.00000003126567,0.009213718031337876,7.188665248751583e-07,7.527482449121292e-07,22.690299876458248,0.665431638324962
5,1.000000091769738,0.008903885361498701,5.76020707746226e-07,6.604528755224509e-07,22.955988403735354,0.6709586508133832
6,0.9999997331710633,0.008794809687146526,9.980108768627224e-07,7.396083339459916e-07,23.12267667986156,0.6726852501139922
7,0.9999999951745222,0.008928996646877177,9.342422677690195e-07,9.28909457301045e-07,23.041700612578012,0.6741065808604745
8,1.0000002857596575,0.008644944945584513,2.5734996137895205e-06,2.817608828058429e-06,23.273004586154325,0.6828697794325211
9,1.0000011585715287,0.008412853254864138,1.1503542484511244e-05,1.0958145822670048e-05,23.31836359401972,0.6841296357267043
10,0.9999999858519274,0.008371363437015139,2.766886330699275e-07,2.6588730253217885e-07,23.382004044641633,0.6869003496450536
11,0.9999999908630005,0.008230264954001247,2.8843855723139343e-07,2.8511411404869776e-07,23.324591720491547,0.6870434088566724
12,0.9999999881219007,0.008157803382345303,2.63747917788514e-07,2.55781641353515e-07,23.431419068918,0.6840223653877483
13,0.9999999853808009,0.0080672431647956,2.781323670358383e-07,2.6764442145168596e-07,23.273543189850162,0.6857356203303617
14,0.9999999901777256,0.008041941799268038,2.7760523385769283e-07,2.7128006199963714e-07,23.43845202619407,0.6904512063194723
15,1.000000010750251,0.008245144015300774,2.6672901298866916e-07,2.8397815422503337e-07,20.23562521221463,0.6078895576210583
16,1.0000002343354826,0.010613019877520507,2.1611919322424797e-07,4.502187997416344e-07,23.212379557317185,0.6701063600007225
17,1.0000000500250719,0.00842664857735177,1.8391801112799354e-07,2.36546365377098e-07,23.303304967373766,0.6775215892230764
18,1.0000000107359743,0.008147639920656195,1.5603742656503256e-07,1.7464785386352729e-07,23.283194602150665,0.6822038740270278
19,1.0000000034263747,0.008101182549433436,1.403996516294187e-07,1.490845002717697e-07,23.47326351942531,0.6878539333623999
20,0.99999999954315,0.007914940895746925,1.5536639945687552e-07,1.6044317585590715e-07,23.494939492587243,0.6895099988404443
21,1.0000000370048476,0.008119859857941994,1.3435556302586597e-07,1.7593042313539278e-07,23.316121590132614,0.6835242988081539
22,1.0000000073095996,0.008040943434071577,1.1704754994302212e-07,1.315698281615766e-07,23.529458442168554,0.6899794694956611
23,1.0,0.007867659009591549,1.2541809483790023e-07,1.3218307119525558e-07,23.55396350712281,0.6929333618107965
24,1.000000000685275,0.00788508372749397,1.1761723375250272e-07,1.2578904751464647e-07,22.910017951841198,0.6856446791396421
25,0.9999999965736253,0.00783165023533884,9.84030672232101e-08,1.0183916095919286e-07,23.458965296948442,0.6895931121181039
26,0.9999999981726001,0.007732834057313597,9.062544921244987e-08,9.404512884790807e-08,23.616843274038587,0.6958974787768195
27,0.9999999968020502,0.00772191646213303,1.0342345585635469e-07,1.0760541592630235e-07,23.630403213446396,0.6956213814370772
28,0.9999999970304752,0.007607382592594552,1.014787821043977e-07,1.0189811137787113e-07,23.627535197855984,0.6955836791851941
29,1.0000000724107205,0.00939294195951459,7.70018598166291e-08,1.5327894034496245e-07,22.700925099052355,0.6714475843485664
30,1.0000000059390497,0.008236781690872,4.172326633820348e-08,5.354632271845986e-08,23.388278008520015,0.6810135797192068
31,1.000000000228425,0.00803100727810831,3.840214456072127e-08,4.567137328328913e-08,23.416904341500363,0.6861040511552026
32,0.9999999972589002,0.007834160440896978,2.992290353308327e-08,3.347900087255412e-08,23.505257229477714,0.6917152517683366
33,0.9999999972589002,0.007742732224573275,3.276578629358161e-08,3.4029534997083184e-08,23.595625109886246,0.6933441141072442
34,0.999999998401025,0.0076737871721476135,3.3347192294184173e-08,3.483759621316015e-08,23.580795082104405,0.6955354670917286
35,0.9999999990863001,0.007646341173948642,2.9794207766704192e-08,3.1767752338753745e-08,23.341878611464377,0.6870818778346567
36,1.0,0.007696212935010474,2.9464568754888833e-08,3.2191547637966686e-08,23.605946441738634,0.6978503030187944
37,0.9999999981726001,0.007658887328747325,2.6682963965138678e-08,2.673000369017467e-08,23.61226646694896,0.6928031461379107
38,0.9999999991005766,0.007583516476129344,2.8651199526738076e-08,3.0311217385958966e-08,23.673434351441173,0.6975013413148767
39,0.9999999986294501,0.007592111820923889,2.6395976133901337e-08,2.654136078810367e-08,23.598770642921348,0.694819636555279
40,0.999999998401025,0.0075732454389869095,3.0427950405058246e-08,3.061962500598661e-08,23.67761644764917,0.6964065605051377
41,0.9999999972589002,0.007535591915383668,2.8458574457895093e-08,2.8859810061838475e-08,23.659551234705805,0.6972047125591951
42,0.9999999981726001,0.007556732155962619,2.4733282580922073e-08,2.651433153225086e-08,19.981832099554634,0.6729188787235933
43,1.00000000045685,0.007817747531581425,2.121196286627642e-08,2.5084498524861347e-08,23.659698177785952,0.697353884121951
44,1.0,0.007560024599316056,1.7970770114108764e-08,2.0146179573386097e-08,23.698593419289566,0.699000173105913
45,0.999999998857875,0.007486800048165693,1.7401083428631988e-08,1.7909644755601457e-08,23.681188692117253,0.698663936292424
46,0.999999998857875,0.007482355118333223,1.9795833492244714e-08,1.995660035809253e-08,23.701365734392578,0.6985441135658937
47,0.999999999314725,0.007486279289388728,1.7143642495709234e-08,1.7946097762548444e-08,23.731220163776218,0.7011319224273457
48,1.0,0.00750107341763859,1.65805030964852e-08,1.6537533287696205e-08,23.745849658659857,0.6993821334137637
49,1.0,0.007462479564511847,1.5141800051616725e-08,1.562802360900138e-08,23.69094037331807,0.7014457458608291
50,0.999999999314725,0.00741799432271255,1.527657664187749e-08,1.5901599902383725e-08,23.718102758022365,0.6998410315373365
51,1.0000000121065242,0.009777195253325793,1.3948886242685181e-08,2.6082096357971627e-08,19.24937838326905,0.545713156040977
52,1.0,0.009804984611308503,3.346740198772082e-09,5.148466432741461e-09,22.49616186574538,0.6523306287737454
53,1.0,0.008688277604203381,3.2195635188663808e-09,4.115748717007033e-09,23.09976831977249,0.6701337622193729
54,0.999999999771575,0.00832012063015007,2.9144002270712804e-09,3.0903126901904443e-09,23.297669303802987,0.6778771579966826
55,1.0,0.008137149583481386,3.0472275136727724e-09,3.237480167596548e-09,23.461563047753266,0.685523648963255
56,1.0,0.008005380903309333,2.8403574891623192e-09,3.241504401051334e-09,23.38162382635541,0.6853216093427995
57,1.0,0.00791396987841961,2.5835787133617767e-09,2.758885200293548e-09,23.563408520263796,0.6918207900664386
58,1.0,0.0077823749629635655,2.401012736760594e-09,2.4668929028335445e-09,23.575559364308454,0.6948367249965668
59,1.0,0.00772177265287784,2.3650381295486014e-09,2.464024772762111e-09,23.627869193104946,0.695497860768262
60,1.0,0.007652800098552319,2.3812770705920875e-09,2.4513775819624904e-09,23.654029706210707,0.6962452289637397
61,1.0,0.007642291965643446,2.327009747900662e-09,2.4104159597113808e-09,23.691410303384828,0.6996527391321519
62,1.0,0.007664065497988712,2.4030388286297228e-09,2.499595087559521e-09,23.708601538296534,0.7000612367601956
63,1.0,0.007622965537011623,2.0528516714867196e-09,2.1755393117334642e-09,23.585587427739302,0.6976135871690863
64,1.0,0.007577361705640476,1.961978575445983e-09,2.002667675326487e-09,22.889710498122135,0.6955062342391295
65,1.0,0.00754464358024433,1.7834186053826042e-09,1.9157806825163416e-09,22.11675005040776,0.6769173452433418
66,1.0,0.0077746385958291095,1.740008994546533e-09,1.939277885222853e-09,23.682911986914107,0.6983750257772557
67,1.0,0.007468765378444495,1.67883979982047e-09,1.7652621457201804e-09,23.718629713109237,0.700052070757922
68,1.0,0.007528200246125995,1.3525106651113682e-09,1.4017923070622833e-09,23.537571642713452,0.6990734807883991
69,1.0,0.007454792405227701,1.3830333356002587e-09,1.3990453027616072e-09,23.72396434672155,0.7014726677361657
70,1.0,0.007480921953983471,1.4579530401322922e-09,1.4613437067486974e-09,23.724101536232688,0.6995812993189868
71,1.0,0.007400937197272649,1.5093807420962047e-09,1.5459137894752273e-09,23.736933192265074,0.7013963636931251
72,1.0,0.0073875768091195,1.3218274552097096e-09,1.316699690995138e-09,23.740040241127925,0.7002217909167795
73,1.0,0.007542183658409261,1.4625179847222922e-09,1.534571225115753e-09,23.736716801271356,0.7013194802929373
74,1.0,0.007425756749814142,1.2614046788066714e-09,1.3048720595859299e-09,23.7700890472165,0.7015233434649075
75,1.0,0.007407541296885399,1.1243824727700739e-09,1.1442376094665288e-09,23.745402647320375,0.7025475189966314
76,1.0,0.007398171652844566,1.1929563447666777e-09,1.2131047958844536e-09,23.600006002599493,0.695988485252156
77,1.0,0.00734186145092199,1.0529324980242956e-09,1.085623276345509e-09,23.777998011301598,0.7064644046390758
78,1.0,0.007288896037700648,1.0864819987002101e-09,1.1267866357465576e-09,23.662046309816663,0.6991399783246658
79,1.0,0.007364019886506889,1.0133743540382618e-09,1.026233435608946e-09,23.792204261822757,0.7045882912944345
80,1.0,0.00738570504693571,8.435812597630817e-10,9.034112141471006e-10,23.74885362307458,0.703391174288357
81,1.0,0.007376958245668047,8.327028690864643e-10,8.570883136682373e-10,23.804047290059806,0.7045551692738252
82,1.0,0.007306763679235282,7.690098684955069e-10,7.888134826582175e-10,23.809264030286702,0.7040436608651105
83,1.0,0.007267405802305944,7.364772927836562e-10,7.474570774100633e-10,23.807040517313762,0.7019062491024242
84,1.0,0.007252788682116898,7.009997431297838e-10,7.138506638698405e-10,23.80912509407249,0.7071750570044798
85,1.0,0.007327188788773771,6.279134691641325e-10,6.401295052244304e-10,23.806524457645143,0.7039903332906611
86,1.0,0.00725822709645786,6.60153166263736e-10,6.783761231929347e-10,23.811119670633808,0.7043158611830543
87,1.0,0.007293536269446154,5.795845555452391e-10,5.840530343923272e-10,23.755948571304693,0.6996301179072436
88,1.0,0.007301876937111694,5.374629988768178e-10,5.364546923048485e-10,23.737665534116378,0.7036852812767029
89,1.0,0.00727243881973767,5.681712431409503e-10,5.841912472732544e-10,23.806235371237868,0.703968589516247
90,1.0,0.007173279206976741,4.973594287115127e-10,5.036076889955992e-10,23.79865681909117,0.7062146160883062
91,1.0,0.007288417100437922,4.993809773884716e-10,5.296798216204321e-10,23.813437762399026,0.7053866281228907
92,1.0,0.0072943093759303326,4.015666276240694e-10,4.3004514703783767e-10,23.835687896951256,0.7092969823584837
93,1.0,0.007319269301425554,3.537612551532349e-10,3.701334842695819e-10,23.80446291714549,0.7033274461241329
94,1.0,0.007256746812762615,3.0091764919513843e-10,3.075202654599111e-10,20.229415165094334,0.6974815555881051
95,1.0,0.007276992022009667,2.8603270641246905e-10,3.081701582475337e-10,23.835801053576013,0.7047546403548297
96,1.0,0.00722508249358235,2.423686048664551e-10,2.4623462100308516e-10,23.8175326502656,0.7052412350738749
97,1.0,0.007224205439564532,2.161547080331328e-10,2.2128374127749575e-10,23.733380717437672,0.7066851958106546
98,1.0,0.0072034952691393695,2.0436251180582577e-10,2.1418751207194848e-10,23.838113679704918,0.7067987167835236
99,1.0,0.007174313440695851,2.0881088407932212e-10,2.1475719237205397e-10,23.819825598072146,0.7083676464417401
100,1.0,0.007147841327963118,1.930448038216262e-10,1.9533429653879395e-10,23.821955447394267,0.7058243069929235
